age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
0.110,1,0.076,9,13,4,0,1,1,1,0,0,20,18,0
0.164,-1,0.685,1,7,4,-1,3,2,1,0,0,40,38,0
0.438,3,0.092,11,9,0,0,1,4,1,0,0,40,38,0
0.534,5,0.150,9,13,2,3,0,4,1,0,0,20,30,0
0.493,3,0.059,15,10,2,12,0,4,1,0,0,40,38,0
0.425,3,0.065,11,9,6,6,1,4,0,0,0,10,38,0
0.329,3,0.046,8,11,4,0,3,4,0,0,0,40,38,0
0.137,3,0.088,15,10,4,7,3,4,1,0,0,24,38,0
0.205,3,0.080,11,9,2,9,0,4,1,0,0,40,38,0
0.521,0,0.029,11,9,2,13,0,4,1,0,0,40,38,0
0.479,5,0.104,8,11,2,3,0,4,1,0,0,40,38,0
0.274,3,0.285,11,9,4,7,3,4,1,0,0,40,38,0
0.027,-1,0.020,15,10,4,-1,3,4,1,0,0,10,38,0
0.247,3,0.028,15,10,2,11,0,4,1,7298,0,48,38,1
0.082,3,0.166,9,13,4,11,1,4,0,0,0,45,38,0
0.260,3,0.193,11,9,4,7,1,2,0,0,2001,40,38,0
0.110,3,0.088,11,9,3,3,1,4,1,0,0,45,38,0
0.247,3,0.075,15,10,2,5,0,4,1,0,0,40,38,0
0.082,3,0.128,11,9,0,7,3,4,0,0,0,10,38,0
0.164,3,0.059,7,12,4,6,4,4,1,0,0,45,38,0
0.616,5,0.070,11,9,2,4,0,4,1,0,0,65,38,0
0.274,3,0.201,9,13,2,2,0,4,1,0,0,45,38,1
0.110,3,0.113,5,4,4,5,4,4,1,0,0,40,38,0
0.288,3,0.096,11,9,2,2,0,4,1,0,0,40,38,0
0.178,1,0.107,11,9,2,7,0,4,1,0,0,40,38,0
0.151,3,0.194,7,12,4,0,3,4,1,0,0,40,38,0
0.342,3,0.095,0,6,2,2,0,4,1,0,0,45,38,0
0.384,0,0.115,15,10,2,12,0,4,1,0,0,40,38,1
0.274,3,0.059,9,13,2,3,0,4,1,0,0,40,38,1
0.603,3,0.096,11,9,2,7,5,4,0,0,0,4,38,0
0.521,3,0.128,11,9,2,2,0,4,1,0,0,48,38,1
0.493,3,0.029,11,9,4,4,1,4,1,0,0,10,38,0
0.123,-1,0.115,8,11,2,-1,5,4,0,0,0,40,38,0
0.466,4,0.221,14,15,2,9,0,4,1,15024,0,60,38,1
0.466,3,0.061,8,11,2,5,0,4,1,0,0,40,11,0
0.164,3,0.117,4,3,4,5,1,4,1,0,0,42,25,0
0.027,3,0.171,15,10,4,7,3,4,1,0,0,25,38,0
0.164,1,0.119,11,9,5,10,2,4,0,0,0,40,38,0
0.740,3,0.136,11,9,2,11,0,4,1,0,0,36,38,0
0.301,3,0.174,11,9,2,4,0,4,1,0,0,45,38,0
0.479,1,0.202,12,14,2,3,0,4,1,0,0,50,38,1
0.562,3,0.060,6,5,2,5,0,4,1,0,0,40,38,0
0.562,5,0.182,15,10,2,11,0,4,1,0,0,60,38,0
0.384,6,0.056,12,14,2,0,0,4,1,0,0,40,18,0
0.452,3,0.150,12,14,2,3,5,4,0,0,1485,40,38,0
0.233,3,0.240,11,9,2,2,0,4,1,0,0,40,10,0
0.260,3,0.063,15,10,2,4,0,4,1,0,0,56,38,1
0.411,3,0.278,14,15,2,3,0,4,1,0,0,45,38,1
0.781,5,0.126,9,13,6,2,1,4,1,15831,0,8,10,1
0.507,1,0.038,12,14,2,9,0,4,1,0,0,45,38,1
0.233,1,0.071,12,14,4,9,1,4,0,0,0,40,38,0
0.096,3,0.184,15,10,4,7,1,4,0,0,0,40,38,0
0.726,4,0.176,10,16,2,3,0,4,1,0,0,40,38,1
0.315,3,0.087,0,6,0,6,1,2,0,0,0,40,38,0
0.205,3,0.083,11,9,2,0,5,4,0,0,0,40,38,1
0.397,5,0.021,14,15,2,3,0,4,1,15024,0,55,38,1
0.110,3,0.121,15,10,4,7,3,4,1,0,0,30,1,0
0.041,3,0.042,11,9,4,13,3,4,0,0,0,35,38,0
0.356,-1,0.047,15,10,0,-1,4,1,0,0,0,40,38,0
0.274,5,0.273,9,13,2,9,0,4,1,0,0,40,38,1
0.370,6,0.023,10,16,4,9,1,4,1,0,0,45,38,1
0.014,-1,0.222,1,7,4,-1,4,2,0,0,0,50,38,0
0.027,3,0.124,11,9,4,11,3,4,0,0,0,12,38,0
0.342,3,0.286,7,12,2,3,0,4,1,0,0,44,38,1
0.342,3,0.130,11,9,2,5,0,2,1,0,0,40,38,0
0.534,5,0.188,11,9,2,2,0,4,1,0,0,40,38,0
0.192,3,0.073,6,5,4,6,4,4,1,0,0,40,25,0
0.164,0,0.014,7,12,0,0,1,4,0,0,0,40,38,0
0.397,3,0.150,11,9,2,12,0,2,1,0,0,40,38,1
0.192,3,0.047,15,10,2,7,2,1,1,0,0,30,29,0
0.274,3,0.165,15,10,0,0,4,2,0,0,0,35,38,0
0.384,4,0.237,9,13,2,3,0,2,1,0,0,45,38,1
0.096,3,0.174,8,11,4,3,1,4,1,0,0,40,38,0
0.342,5,0.053,15,10,2,2,0,4,1,0,0,40,38,0
0.397,6,0.067,11,9,5,0,4,4,0,0,0,38,38,0
0.329,3,0.062,15,10,2,11,0,4,1,0,0,50,38,1
0.329,5,0.130,14,15,2,9,0,4,1,0,0,50,38,1
0.315,4,0.026,7,12,0,11,4,4,0,1506,0,40,38,0
0.205,3,0.232,14,15,1,9,5,4,0,99999,0,60,38,1
0.027,3,0.115,1,7,4,7,3,4,0,0,0,28,38,0
0.151,3,0.027,15,10,4,12,3,2,1,0,0,24,38,0
0.699,-1,0.122,15,10,2,-1,5,4,0,0,2457,40,38,0
0.068,-1,0.117,9,13,4,-1,3,4,0,0,0,40,38,0
0.342,3,0.010,9,13,2,3,0,4,1,0,0,40,38,1
0.110,3,0.181,0,6,2,2,0,4,1,0,0,45,38,0
0.370,3,0.059,5,4,2,6,0,4,1,0,0,40,38,0
0.178,3,0.131,1,7,2,2,0,4,1,0,0,45,38,0
0.041,3,0.134,15,10,4,0,3,4,0,0,0,35,38,0
0.192,3,0.024,15,10,2,0,5,4,0,0,1740,20,38,0
0.014,3,0.194,1,7,4,11,3,4,1,0,0,20,38,0
0.178,3,0.105,9,13,4,9,3,4,0,0,0,37,38,0
0.356,6,0.018,15,10,0,3,4,2,0,0,0,38,-1,0
0.534,0,0.101,11,9,2,13,0,0,1,0,0,40,38,0
0.521,3,0.231,5,4,2,13,0,4,1,0,0,50,38,0
0.192,3,0.016,11,9,4,2,1,4,1,0,0,35,38,0
0.288,3,0.205,15,10,4,7,1,4,1,0,0,46,38,0
0.247,3,0.064,2,8,5,7,1,4,0,0,0,30,38,0
0.356,3,0.155,11,9,5,0,1,2,0,0,0,32,38,0
0.151,3,0.133,6,5,4,6,4,3,1,0,0,40,25,0
0.644,3,0.083,11,9,2,3,0,4,1,0,0,12,38,0
0.411,5,0.157,9,13,2,9,0,1,1,0,0,40,34,0
0.096,3,0.097,9,13,2,9,0,4,1,0,0,44,38,0
0.342,1,0.207,1,7,2,13,0,4,1,0,0,40,38,0
0.041,3,0.134,15,10,4,7,3,4,1,0,0,25,38,0
0.479,3,0.052,12,14,2,3,0,4,1,99999,0,40,38,1
0.137,3,0.105,11,9,4,6,1,4,1,0,0,40,38,0
0.123,3,0.100,7,12,4,0,4,4,0,0,0,32,38,0
0.233,3,0.286,11,9,2,7,0,2,1,0,0,30,38,0
0.411,3,0.217,15,10,0,13,4,4,1,0,0,40,38,0
0.137,3,0.045,11,9,4,13,3,4,0,0,0,15,38,0
0.247,3,0.119,9,13,4,11,1,4,1,0,0,40,38,1
0.301,3,0.180,9,13,2,11,5,4,0,0,0,30,38,0
0.205,3,0.264,9,13,2,0,5,4,0,0,0,2,38,0
0.055,3,0.110,11,9,4,0,3,4,0,0,0,40,38,0
0.479,3,0.093,9,13,2,6,0,4,1,0,0,40,38,1
0.575,3,0.124,9,13,2,11,0,4,1,0,0,72,38,0
0.616,4,0.125,8,11,2,3,0,4,1,0,0,50,38,0
0.384,6,0.121,9,13,2,0,0,4,1,7688,0,40,38,1
0.219,3,0.137,11,9,2,6,0,4,1,0,1848,48,38,1
0.151,1,0.176,9,13,4,12,1,4,1,0,0,40,38,0
0.342,6,0.077,11,9,5,0,4,4,1,0,0,39,38,0
0.082,3,0.014,15,10,4,5,3,0,1,0,0,40,38,0
0.123,3,0.066,15,10,2,11,0,4,1,0,0,50,10,0
0.000,3,0.480,0,6,4,7,3,4,1,0,0,15,38,0
0.164,3,0.101,9,13,4,0,1,1,0,0,0,40,23,0
0.521,-1,0.123,0,6,6,-1,1,4,0,0,0,45,38,0
0.479,6,0.077,12,14,2,9,5,2,0,0,1848,40,38,1
0.452,3,0.047,11,9,2,7,5,1,0,0,0,30,38,0
0.521,3,0.063,11,9,2,5,0,4,1,3103,0,40,38,1
0.247,-1,0.208,9,13,2,-1,5,4,0,0,0,55,38,1
0.205,3,0.117,0,6,5,2,4,4,0,0,0,40,38,0
0.082,3,0.239,9,13,4,3,1,4,1,0,0,25,38,0
0.521,3,0.110,11,9,2,13,0,4,1,0,0,32,38,0
0.247,3,0.061,11,9,0,3,1,4,1,0,0,50,38,0
0.438,3,0.258,9,13,2,3,0,4,1,15024,0,50,38,1
0.219,1,0.082,11,9,0,2,4,4,1,0,0,40,38,0
0.096,3,0.294,9,13,4,0,3,4,1,0,0,15,38,0
0.123,3,0.071,9,13,4,3,1,4,0,0,1669,50,38,0
0.288,3,0.027,15,10,4,0,3,2,0,0,0,40,38,0
0.260,3,0.117,15,10,0,11,1,4,1,0,0,40,38,0
0.507,3,0.084,9,13,2,3,0,1,1,15024,0,60,34,1
0.329,3,0.164,8,11,4,9,1,4,0,0,0,60,38,0
0.233,3,0.252,9,13,2,3,0,4,1,0,0,40,38,1
0.233,3,0.237,11,9,4,6,4,2,0,0,0,40,38,0
0.342,3,0.117,11,9,2,3,5,4,0,0,0,40,38,1
0.068,-1,0.183,11,9,4,-1,4,2,1,0,0,45,38,0
0.795,-1,0.142,11,9,6,-1,1,4,0,0,0,9,38,0
0.137,3,0.140,11,9,2,3,5,4,0,0,0,40,38,0
0.055,3,0.111,15,10,4,3,4,4,0,0,0,30,38,0
0.000,5,0.109,2,8,4,5,3,4,1,0,0,15,38,0
0.342,3,0.117,11,9,2,2,0,4,1,0,0,16,38,0
0.110,3,0.044,11,9,4,11,4,2,0,0,0,35,38,0
0.411,3,0.069,10,16,2,9,0,4,1,0,0,50,38,1
0.534,3,0.145,7,12,2,7,0,4,1,0,0,50,38,0
0.274,3,0.179,11,9,2,2,0,4,1,0,0,40,38,1
0.027,3,0.118,11,9,4,7,3,2,1,0,0,30,38,0
0.534,3,0.060,7,12,3,7,1,4,1,0,0,25,19,0
0.288,3,0.097,15,10,0,6,1,2,0,0,0,28,38,0
0.178,3,0.066,0,6,2,13,0,4,1,0,0,55,38,0
0.068,-1,0.138,11,9,4,-1,2,4,0,0,0,40,38,0
0.137,3,0.330,11,9,2,7,0,4,1,0,0,36,-1,0
0.274,1,0.129,11,9,2,10,0,4,1,0,0,54,38,1
0.438,3,0.060,9,13,4,12,1,4,0,0,1564,40,1,1
0.274,5,0.048,6,5,2,13,0,4,1,0,0,70,38,1
0.877,3,0.016,14,15,2,4,0,4,1,10605,0,2,38,1
0.863,5,0.061,1,7,2,3,0,4,1,0,0,25,38,0
0.712,3,0.080,11,9,5,13,4,2,0,2387,0,40,38,0
0.521,5,0.028,10,16,0,3,1,4,0,0,0,30,38,0
0.370,5,0.119,7,12,0,3,4,2,0,0,0,45,38,0
0.205,5,0.030,9,13,2,9,5,4,0,0,0,8,38,1
0.096,3,0.204,11,9,4,6,1,4,0,0,0,40,38,0
0.274,0,0.156,15,10,4,0,1,2,0,0,0,40,38,0
0.055,3,0.107,7,12,4,5,3,4,1,0,0,15,38,0
0.575,5,0.109,9,13,2,11,0,4,1,15024,0,40,38,1
0.110,3,0.260,7,12,4,9,1,4,0,0,0,40,38,0
0.384,6,0.062,9,13,2,3,0,4,1,0,1977,60,38,1
0.260,3,0.087,11,9,0,5,1,4,1,0,0,40,38,0
0.192,3,0.014,15,10,2,3,5,4,0,0,0,40,38,0
0.740,4,0.037,9,13,2,3,0,4,1,0,2392,60,38,1
0.178,3,0.101,8,11,4,9,1,4,0,0,0,40,38,0
0.110,3,0.076,9,13,4,11,3,4,0,0,0,36,-1,0
0.315,3,0.209,11,9,2,11,0,4,1,0,0,40,38,1
0.164,0,0.069,15,10,2,10,0,4,1,0,0,46,38,1
0.795,-1,0.160,11,9,1,-1,5,4,0,2653,0,14,38,0
0.000,3,0.335,1,7,4,11,3,4,0,0,0,15,12,0
0.329,3,0.074,15,10,2,2,0,4,1,0,1887,50,38,1
0.055,3,0.148,11,9,4,6,3,4,1,0,0,30,38,0
0.411,3,0.185,11,9,2,2,0,4,1,0,0,40,38,0
0.110,3,0.151,15,10,4,0,1,4,0,0,0,40,38,0
0.452,3,0.006,11,9,2,4,0,4,1,0,0,60,38,1
0.082,3,0.196,9,13,2,9,0,4,1,0,0,40,38,0
0.329,3,0.066,11,9,4,11,1,4,0,0,0,40,38,0
0.384,5,0.123,15,10,2,13,0,4,1,0,0,45,38,0
0.301,4,0.070,9,13,2,11,0,1,1,7688,0,40,-1,1
0.082,3,0.219,9,13,4,11,1,4,0,0,1741,50,38,0
0.110,3,0.114,9,13,4,0,1,4,0,0,0,32,38,0
0.301,4,0.131,8,11,2,2,0,4,1,0,0,40,38,0
0.411,3,0.159,9,13,2,11,0,4,1,15024,0,45,38,1
0.041,3,0.117,15,10,4,0,3,4,0,0,0,25,38,0
0.082,3,0.185,11,9,4,10,2,4,1,0,0,42,38,0
0.247,3,0.223,9,13,4,7,2,4,1,0,0,50,38,0
0.151,3,0.088,8,11,2,2,0,4,1,7688,0,45,38,1
0.082,3,0.189,11,9,4,3,1,4,1,0,0,45,38,0
0.260,3,0.042,15,10,4,2,1,2,1,0,0,55,38,0
0.425,3,0.072,9,13,0,9,1,2,0,0,0,40,38,0
0.274,5,0.016,9,13,2,2,0,4,1,0,0,65,38,1
0.589,0,0.079,15,10,2,12,0,4,1,0,0,40,38,0
0.164,3,0.165,5,4,4,5,3,4,1,0,0,30,25,0
0.425,5,0.061,1,7,2,2,0,4,1,0,0,55,38,0
0.233,3,0.111,5,4,2,7,5,4,0,0,0,40,38,0
0.151,5,0.091,0,6,4,11,3,4,1,0,0,80,38,0
0.288,1,0.054,9,13,2,9,0,4,1,0,0,50,38,1
0.397,0,0.168,15,10,2,0,0,4,1,0,0,80,38,1
0.233,3,0.224,11,9,5,0,1,4,1,0,0,40,38,1
0.466,3,0.062,9,13,2,2,0,4,1,0,0,50,38,0
0.630,3,0.069,15,10,5,6,2,2,0,0,0,37,38,0
0.301,3,0.072,8,11,2,3,0,4,1,0,0,40,38,0
0.219,3,0.129,5,4,4,7,4,2,0,0,0,14,37,0
0.110,3,0.108,8,11,4,0,1,4,0,0,0,42,38,0
0.630,3,0.137,0,6,2,5,0,4,1,0,0,40,38,0
0.123,3,0.119,12,14,4,9,1,4,0,0,0,40,38,0
0.726,3,0.012,11,9,2,4,0,4,1,0,0,30,38,0
0.425,3,0.019,11,9,4,5,1,4,1,0,0,40,38,0
0.068,3,0.120,9,13,4,9,1,4,1,0,0,50,38,0
0.301,3,0.024,2,8,2,5,0,4,1,0,0,32,38,0
0.603,-1,0.157,9,13,2,-1,0,4,1,4386,0,40,38,1
0.329,3,0.111,9,13,2,9,0,4,1,0,1902,40,38,1
0.164,3,0.125,1,7,4,2,1,4,1,0,0,45,38,0
0.082,3,0.096,11,9,4,6,2,2,1,0,0,40,38,0
0.438,0,0.044,5,4,4,7,1,2,1,0,0,20,38,0
0.219,3,0.039,11,9,4,13,2,1,1,0,0,40,38,0
0.301,3,0.098,11,9,4,7,1,4,1,0,0,18,38,0
0.233,4,0.008,9,13,0,3,1,4,1,0,0,50,38,0
0.178,3,0.068,9,13,4,11,3,4,1,0,0,18,38,0
0.110,3,0.120,9,13,4,11,3,4,0,0,0,40,38,0
0.137,3,0.121,12,14,4,9,1,4,1,0,0,45,38,0
0.315,-1,0.104,5,4,5,-1,1,4,0,0,0,8,38,0
0.493,1,0.129,12,14,2,3,0,4,1,7688,0,70,38,1
0.260,3,0.033,15,10,2,2,0,4,1,0,0,60,38,1
0.205,3,0.147,8,11,2,7,0,4,1,0,0,60,38,1
0.096,3,0.057,8,11,4,11,1,4,1,0,0,55,38,0
0.192,3,0.197,15,10,2,11,0,4,1,0,0,50,38,0
0.658,3,0.107,9,13,2,0,0,4,1,0,0,34,38,0
0.603,5,0.008,11,9,6,7,2,4,0,0,0,40,38,0
0.096,3,0.128,9,13,4,13,3,4,0,0,0,84,38,0
0.452,3,0.083,11,9,4,7,1,4,1,0,0,40,38,0
0.027,3,0.134,15,10,4,11,3,4,0,0,0,15,38,0
0.055,-1,0.128,15,10,4,-1,3,4,1,0,0,30,38,0
0.603,4,0.108,11,9,2,3,0,4,1,2829,0,45,38,0
0.247,3,0.173,11,9,0,7,1,4,0,0,0,45,38,0
0.192,6,0.010,12,14,0,0,1,4,0,0,0,25,38,0
0.027,3,0.090,15,10,4,7,3,4,1,0,0,20,38,0
0.548,1,0.169,15,10,5,7,1,2,0,0,0,40,38,0
0.000,-1,0.104,0,6,4,-1,3,4,1,0,0,40,38,0
0.151,3,0.259,15,10,2,12,0,4,1,0,0,40,38,1
0.493,3,0.105,15,10,4,3,1,2,0,0,0,40,38,0
0.589,6,0.095,9,13,2,3,0,4,1,0,0,40,38,1
0.301,3,0.118,11,9,2,2,0,4,1,0,0,38,38,0
0.164,3,0.109,9,13,2,12,0,4,1,0,0,40,38,0
0.192,3,0.135,9,13,2,11,0,4,1,0,0,40,38,0
0.260,3,0.195,1,7,2,3,0,4,1,0,0,40,4,0
0.110,3,0.161,6,5,4,4,2,4,1,0,0,45,25,0
0.192,3,0.085,15,10,0,11,3,4,0,0,0,30,38,0
0.329,6,0.157,11,9,0,10,4,4,1,0,0,55,38,0
0.630,3,0.178,9,13,2,11,0,4,1,0,1740,35,38,0
0.233,3,0.195,11,9,2,2,0,2,1,0,0,40,38,0
0.438,3,0.074,11,9,4,5,3,4,1,0,0,80,38,0
0.534,5,0.072,12,14,5,11,4,4,0,0,0,36,38,0
0.219,0,0.227,15,10,2,3,5,2,0,0,0,40,38,1
0.068,3,0.131,15,10,4,7,1,4,1,0,0,45,38,0
0.068,3,0.032,15,10,4,0,1,4,0,0,0,30,38,0
0.438,3,0.173,5,4,2,5,0,4,1,0,0,40,38,0
0.247,-1,0.171,15,10,2,-1,0,2,1,0,0,40,13,0
0.068,3,0.096,9,13,4,9,1,4,1,0,0,40,38,0
0.137,3,0.182,1,7,4,2,2,4,1,0,0,60,38,0
0.233,3,0.062,15,10,2,3,0,4,1,0,0,40,38,1
0.178,3,0.014,11,9,4,13,4,4,0,0,1669,70,38,0
0.589,3,0.104,11,9,2,0,5,4,0,0,0,40,38,0
0.151,3,0.230,5,4,5,6,4,2,0,0,0,40,38,0
0.479,3,0.118,11,9,4,11,1,4,1,0,1876,50,38,0
0.260,0,0.122,15,10,4,3,1,2,1,13550,0,40,38,1
0.178,3,0.248,15,10,0,0,3,4,0,0,0,55,38,0
0.301,3,0.101,6,5,0,7,4,4,0,0,0,40,38,0
0.397,3,0.087,9,13,2,0,0,1,1,0,0,40,29,1
0.466,0,0.126,9,13,6,9,1,2,0,0,0,40,38,0
1.000,3,0.176,15,10,4,7,3,4,1,0,0,10,38,0
0.082,3,0.153,5,4,4,2,2,4,1,0,0,36,38,0
0.630,5,0.125,9,13,2,11,0,4,1,0,0,15,38,0
0.616,-1,0.143,2,8,0,-1,1,4,1,0,0,40,1,0
0.055,-1,0.205,15,10,4,-1,1,4,0,0,0,43,38,0
0.397,3,0.079,11,9,2,13,0,4,1,0,0,41,38,1
0.219,3,0.054,15,10,4,0,4,4,1,0,0,40,38,0
0.301,3,0.046,11,9,2,5,0,4,1,0,0,40,38,0
0.384,3,0.105,1,7,0,2,1,4,1,0,0,40,38,0
0.274,3,0.104,9,13,0,2,1,4,1,0,0,35,38,0
0.452,3,0.105,15,10,3,13,4,4,1,0,0,40,38,0
0.027,3,0.054,15,10,4,7,2,4,0,0,0,35,38,0
0.370,3,0.028,9,13,0,7,3,4,0,0,0,40,38,0
0.096,3,0.189,11,9,2,11,0,4,1,0,0,50,38,0
0.192,3,0.177,15,10,4,7,3,4,1,0,1721,16,38,0
0.507,1,0.109,11,9,2,13,0,4,1,0,0,40,38,0
0.055,6,0.041,11,9,4,7,3,1,0,0,0,40,38,0
0.315,3,0.039,13,1,4,7,1,4,0,0,0,20,38,0
0.274,3,0.093,11,9,4,5,1,0,1,0,0,30,38,0
0.096,3,0.125,11,9,4,11,3,4,1,0,0,40,38,0
0.493,3,0.155,15,10,0,0,4,4,0,0,0,40,-1,0
0.055,3,0.247,15,10,2,3,0,4,1,0,2377,48,38,0
0.288,3,0.027,15,10,2,2,0,4,1,0,0,40,38,0
0.178,3,0.120,9,13,4,13,1,4,1,4865,0,40,38,0
0.548,3,0.224,6,5,2,11,0,2,1,0,0,55,38,1
0.315,3,0.277,15,10,2,9,0,4,1,0,0,40,38,0
0.562,1,0.241,12,14,6,9,4,4,1,0,0,35,38,1
0.301,3,0.112,11,9,5,0,1,4,1,0,0,40,38,1
0.521,3,0.111,10,16,2,9,0,4,1,0,1977,55,-1,1
0.370,3,0.134,9,13,2,2,0,4,1,0,0,40,38,0
0.137,-1,0.065,15,10,2,-1,0,2,1,0,0,5,38,0
0.205,3,0.074,0,6,4,6,3,4,1,0,0,40,25,0
0.630,3,0.038,11,9,2,13,5,1,0,0,0,20,38,0
0.082,3,0.077,6,5,4,7,4,2,0,0,0,30,38,0
0.356,1,0.171,9,13,2,9,5,4,0,0,0,45,38,1
0.055,3,0.131,15,10,4,0,3,2,1,0,0,50,38,0
0.329,3,0.224,1,7,6,7,4,4,0,0,0,40,38,0
0.219,3,0.113,9,13,2,5,0,4,1,0,0,40,38,0
0.452,3,0.116,11,9,6,11,4,4,0,0,0,40,38,0
0.192,3,0.432,11,9,4,11,3,4,0,0,1594,30,38,0
0.616,-1,0.078,12,14,2,-1,0,4,1,0,0,48,38,1
0.521,3,0.122,11,9,2,5,0,4,1,0,1887,40,38,1
0.384,3,0.115,9,13,2,3,0,4,1,7688,0,50,38,1
0.219,3,0.076,9,13,4,9,1,4,0,0,0,40,38,0
0.096,3,0.209,9,13,2,4,0,4,1,0,0,35,38,1
0.247,3,0.089,7,12,0,3,1,4,0,0,0,50,38,0
0.178,6,0.175,9,13,4,0,3,2,0,0,0,40,38,0
0.438,3,0.154,11,9,2,12,0,4,1,0,0,50,38,1
0.247,6,0.061,15,10,4,9,3,4,1,0,0,35,38,0
0.521,3,0.086,11,9,0,0,1,4,0,0,0,40,38,0
0.329,3,0.123,11,9,2,2,0,4,1,0,1887,40,38,1
0.479,3,0.184,8,11,2,9,0,4,1,15024,0,40,38,1
0.205,3,0.099,8,11,4,9,1,4,1,0,0,40,38,0
0.082,3,0.049,7,12,2,4,5,4,0,0,0,45,10,0
0.274,4,0.110,11,9,2,2,0,4,1,0,0,40,38,1
0.479,3,0.036,7,12,4,6,3,1,1,0,0,40,38,0
0.164,3,0.175,9,13,2,2,0,4,1,0,0,50,38,1
0.452,3,0.021,10,16,2,9,0,4,1,15024,0,50,38,1
0.055,3,0.033,15,10,4,7,1,4,0,0,0,37,38,0
0.630,5,0.080,12,14,2,11,0,4,1,0,0,60,38,1
0.055,6,0.115,15,10,4,12,3,4,0,0,0,10,38,0
0.247,3,0.096,9,13,2,3,0,4,1,0,1977,50,38,1
0.644,3,0.175,9,13,2,9,0,4,1,0,0,40,38,1
0.411,0,0.105,11,9,2,0,0,4,1,0,0,70,38,0
0.644,3,0.114,5,4,2,2,0,2,1,0,0,40,38,0
0.507,-1,0.125,11,9,0,-1,2,4,1,0,0,45,38,0
0.370,3,0.211,4,3,2,6,0,4,1,0,0,32,25,0
0.151,6,0.172,9,13,2,10,0,4,1,0,0,50,38,1
0.178,3,0.261,11,9,4,6,3,4,1,0,0,40,38,0
0.219,6,0.041,11,9,4,7,4,2,0,1831,0,40,38,0
0.397,1,0.128,9,13,2,10,0,4,1,0,0,40,38,1
0.438,3,0.182,12,14,2,3,0,4,1,0,0,45,38,1
0.370,3,0.108,3,2,2,13,5,4,0,3908,0,60,38,0
0.342,3,0.106,15,10,0,0,1,2,0,0,0,38,38,0
0.425,3,0.048,12,14,2,9,0,4,1,7298,0,55,38,1
0.397,3,0.061,5,4,0,7,1,4,0,0,0,40,38,0
0.027,3,0.172,11,9,4,11,3,4,0,0,0,40,38,0
0.000,3,0.059,1,7,4,7,1,4,0,0,0,20,38,0
0.014,-1,0.254,15,10,4,-1,3,4,1,0,0,40,38,0
0.082,3,0.127,11,9,4,0,4,4,0,0,0,45,38,0
0.014,3,0.104,11,9,4,7,3,4,0,0,0,20,38,0
0.534,3,0.040,6,5,5,7,4,2,0,0,0,40,38,0
0.507,3,0.112,11,9,0,0,4,4,0,0,0,42,38,0
0.247,3,0.008,11,9,4,2,1,4,1,0,0,70,38,0
0.507,3,0.183,5,4,4,2,1,2,1,0,0,50,38,0
0.151,5,0.183,11,9,0,2,1,4,1,0,0,35,38,0
0.274,3,0.335,9,13,4,0,1,2,0,0,0,40,38,0
0.219,6,0.188,11,9,2,7,0,4,1,0,0,40,38,0
0.000,-1,0.134,0,6,4,-1,3,4,1,0,0,40,38,0
0.397,6,0.113,11,9,2,5,0,4,1,0,0,40,38,0
0.356,3,0.050,11,9,4,5,1,4,1,0,0,40,38,0
0.384,3,0.116,11,9,0,7,4,4,0,0,0,35,38,0
0.397,3,0.174,15,10,2,2,0,4,1,4386,0,38,38,1
0.260,3,0.104,11,9,0,2,1,4,0,0,0,40,38,0
0.712,-1,0.167,14,15,0,-1,1,4,1,0,0,5,38,0
0.288,3,0.165,11,9,2,7,0,4,1,0,0,40,38,0
0.671,-1,0.142,15,10,0,-1,2,4,0,0,0,35,38,0
0.521,3,0.092,11,9,4,7,1,4,0,0,0,24,38,0
0.562,-1,0.059,11,9,2,-1,5,4,0,7298,0,40,38,1
0.110,-1,0.127,15,10,4,-1,3,4,1,0,0,40,38,0
0.164,3,0.132,5,4,2,13,0,4,1,0,0,40,25,0
0.137,3,0.068,12,14,4,0,3,4,1,0,0,45,38,0
0.014,5,0.135,11,9,4,4,3,4,1,0,0,11,38,0
0.315,0,0.042,11,9,2,11,0,4,1,0,0,40,38,0
0.178,3,0.124,2,8,2,4,0,4,1,0,0,44,38,0
0.575,3,0.147,11,9,2,11,0,4,1,0,0,40,38,0
0.041,3,0.139,15,10,4,11,3,4,0,0,0,30,38,0
0.068,1,0.025,15,10,4,0,3,0,0,0,0,40,38,0
0.356,-1,0.071,15,10,2,-1,0,4,1,0,0,45,38,1
0.589,5,0.057,11,9,2,2,0,4,1,0,0,30,38,0
0.315,-1,0.223,15,10,0,-1,1,4,0,0,0,30,38,0
0.123,3,0.256,9,13,4,0,1,4,0,0,0,40,38,0
0.192,3,0.196,11,9,4,6,1,4,1,0,0,60,38,0
0.041,3,0.152,15,10,4,11,3,4,1,0,0,15,38,0
0.260,3,0.068,11,9,0,2,1,4,1,0,0,40,38,0
0.384,5,0.063,15,10,2,7,5,4,0,0,0,99,38,0
0.329,3,0.103,11,9,0,3,1,2,0,0,0,40,38,0
0.068,3,0.065,2,8,2,13,0,4,1,0,0,40,38,0
0.301,3,0.052,8,11,0,7,1,0,0,0,0,40,3,0
0.397,4,0.019,11,9,2,4,0,4,1,15024,0,40,38,1
0.452,3,0.105,9,13,2,3,0,4,1,0,0,40,38,1
